Sample_pk,State,Year,Month,Day,Site,Commo_code,Source_ID,Variety,Origin,Country_Code,Distrib_Type,Commo_Type,Claim,Quantity,Growst_Stcode,Packer_Stcode,Distrib_Stcode
9643,NY,22,2,28,113,TO, ,Roma,2,595,T,FR,NC,17,,,AZ
9644,NY,22,2,28,138,TO, ,Regular,1,,D,FR,NC,12,FL,,FL
9645,NY,22,2,28,142,TO, ,Plum,2,595,T,FR,NC,15,,,
9646,NY,22,2,28,254,TO, ,Roma,2,595,D,FR,NC,29,,,AZ
9647,NY,22,2,28,258,TO, ,Regular,1,,D,FR,NC,8,FL,,FL
9648,NY,22,2,28,289,TO, ,Plum,1,,T,FR,NC,33,,,NY
9649,NY,22,2,28,303,TO, ,Plum,2,595,L,FR,NC,19,,,CA
9650,NY,22,3,29,31,TO, ,Regular,1,,D,FR,NC,10,,FL,FL
9651,NY,22,3,29,127,TO, ,N/A,1,,D,FR,NC,17,,FL,FL
9652,NY,22,3,29,142,TO, ,Beefsteak,2,260,T,FR,NC,10,,,
9653,NY,22,3,29,254,TO, ,Beefsteak,2,595,D,FR,NC,8,,,
9654,NY,22,3,29,258,TO, ,Regular 5X6,1,,D,FR,NC,7,,,FL
9655,NY,22,3,29,267,TO, ,The Crimson,1,,D,FR,NC,13,,FL,FL
9656,NY,22,3,29,274,TO, ,Roma,1,,T,FR,NC,22,,FL,FL
9657,NY,22,3,29,298,TO, ,Regular,1,,D,FR,NC,17,FL,FL,FL
9658,NY,22,3,29,303,TO, ,Roma,2,595,L,FR,NC,18,,,CA
9659,NY,22,4,26,53,TO, ,Beefstake,1,,H,FR,NC,11,,FL,
9660,NY,22,4,26,71,TO, ,Regular 5X6,1,,T,FR,NC,13,FL,FL,FL
9661,NY,22,4,26,79,TO, ,Plum,2,595,T,FR,NC,16,,,AZ
9662,NY,22,4,26,135,TO, ,Unknown,1,,T,FR,NC,16,,FL,FL
9663,NY,22,4,26,258,TO, ,Regular,1,,D,FR,NC,8,FL,,FL
9664,NY,22,4,26,265,TO, ,Regular,1,,D,FR,NC,18,,,NY
9665,NY,22,4,26,274,TO, ,Roma,1,,T,FR,NC,17,,FL,FL
9666,NY,22,4,26,289,TO, ,Beefsteak,1,,T,FR,NC,9,,FL,FL
9667,NY,22,4,26,304,TO, ,Beefstake,1,,L,FR,NC,10,,FL,FL
9668,NY,22,5,24,15,TO, ,Na,2,260,D,FR,NC,8,,,FL
9669,NY,22,5,24,113,TO, ,Beefsteak,1,,T,FR,NC,9,,,ME
9670,NY,22,5,24,127,TO, ,Round,1,,D,FR,NC,14,FL,FL,
9671,NY,22,5,24,141,TO, ,Regular,1,,T,FR,NC,10,FL,FL,FL
9672,NY,22,5,24,142,TO, ,Na,1,,T,FR,NC,13,,,FL
9673,NY,22,5,24,201,TO, ,Roma,1,,D,FR,NC,14,FL,FL,FL
9674,NY,22,5,24,285,TO, ,Round,1,,L,FR,NC,16,,,
9675,NY,22,5,24,294,TO, ,Roma,1,,D,FR,NC,13,,,
9676,NY,22,5,24,304,TO, ,Regular,1,,L,FR,NC,10,,FL,FL
9677,NY,22,6,28,31,TO, ,Roma,1,,D,FR,NC,28,,,CA
9678,NY,22,6,28,71,TO, ,Regular 5X6,1,,T,FR,NC,11,,FL,
9679,NY,22,6,28,135,TO, ,Beef,2,260,D,FR,NC,10,,,
9680,NY,22,6,28,138,TO, ,Regular,1,,D,FR,NC,9,,,PA
9681,NY,22,6,28,276,TO, ,Beefsteak,1,,T,FR,NC,16,,FL,
9682,NY,22,6,28,286,TO, ,Roma,2,595,D,FR,NC,21,,,AZ
9683,NY,22,6,28,294,TO, ,Plum,1,,D,FR,NC,14,,,
9684,NY,22,6,28,298,TO, ,Regular (Round),1,,D,FR,NC,9,,FL,FL
9685,NY,22,6,28,302,TO, ,Regular,2,595,D,FR,NC,7,,,CA
9686,NY,22,7,26,31,TO, ,Regular,1,,D,FR,NC,14,,VA,VA
9687,NY,22,7,26,35,TO, ,Round,1,,T,FR,NC,18,,,TN
9688,NY,22,7,26,76,TO, ,Regular,1,,T,FR,NC,12,NJ,NJ,NJ
9689,NY,22,7,26,88,TO, ,Plum,2,595,T,FR,NC,14,,,
9690,NY,22,7,26,138,TO, ,Regular,1,,D,FR,NC,15,NC,NC,PA
9691,NY,22,7,26,142,TO, ,Regular,1,,T,FR,NC,9,CA,CA,CA
9692,NY,22,7,26,258,TO, ,Regular 5X6,1,,D,FR,NC,9,,,
9693,NY,22,7,26,262,TO, ,Roma,2,595,D,FR,NC,18,,,TX
9694,NY,22,7,26,303,TO, ,Roma,1,,L,FR,NC,16,TN,,TN
9695,NY,22,8,23,31,TO, ,Green Beef,2,260,D,FR,NC,10,,,
9696,NY,22,8,23,36,TO, ,Round,1,,H,FR,NC,14,,FL,FL
9697,NY,22,8,23,88,TO, ,Regular 5X6,1,,T,FR,NC,11,TN,TN,TN
9698,NY,22,8,23,113,TO, ,Plum,2,595,T,FR,NC,22,,,CA
9699,NY,22,8,23,142,TO, ,Plum,2,595,T,FR,NC,14,,,
9700,NY,22,8,23,254,TO, ,Na,1,,D,FR,NC,7,NY,NY,NY
9701,NY,22,8,23,258,TO, ,5X6,1,,D,FR,NC,8,CA,CA,CA
9702,NY,22,8,23,261,TO, ,Plum,1,,D,FR,NC,16,,,NY
9703,NY,22,8,23,303,TO, ,Roma,1,,L,FR,NC,17,,,TN
9704,NY,22,9,27,6,TO, ,Beefsteak,1,,D,FR,NC,9,NY,NY,NY
9705,NY,22,9,27,219,TO, ,Regular 5X6,1,,D,FR,NC,12,FL,FL,FL
9706,NY,22,9,27,220,TO, ,Roma,2,595,D,FR,NC,18,,,AZ
9707,NY,22,9,27,258,TO, ,Regular,1,,D,FR,NC,9,MI,MI,
9708,NY,22,9,27,262,TO, ,Regular,1,,D,FR,NC,15,,CT,
9709,NY,22,9,27,280,TO,P,Plum,2,595,R,FR,NC,30,,,
9710,NY,22,9,27,285,TO, ,Regular,1,,L,FR,NC,9,,,NY
9711,NY,22,9,27,294,TO, ,Plum,1,,D,FR,NC,16,,,
9712,NY,22,10,3,36,TO,P,Plum,1,,R,FR,NC,18,,,FL
9713,NY,22,10,25,31,TO, ,Regular Round,1,,D,FR,NC,7,OH,,
9714,NY,22,10,25,36,TO, ,Roma,1,,H,FR,NC,26,,,CA
9715,NY,22,10,25,71,TO, ,Regular 5X6,1,,T,FR,NC,9,FL,,FL
9716,NY,22,10,25,113,TO, ,Regular 5X6,1,,T,FR,NC,11,FL,FL,FL
9717,NY,22,10,25,128,TO, ,Beefstake,1,,D,FR,NC,15,,FL,
9718,NY,22,10,25,258,TO, ,Regular,2,595,D,FR,NC,7,,,CA
9719,NY,22,10,25,272,TO, ,Roma,2,260,D,FR,NC,37,,,
9720,NY,22,10,25,293,TO, ,Beefsteak,1,,T,FR,NC,8,,,CA
9721,NY,22,10,25,303,TO, ,Roma,2,595,L,FR,NC,15,,,TX
9722,NY,22,11,29,88,TO, ,Beefsteak,2,260,T,FR,NC,9,,,
9723,NY,22,11,29,138,TO, ,Regular,1,,D,FR,NC,14,FL,,FL
9724,NY,22,11,29,258,TO, ,Regular,1,,D,FR,NC,7,FL,,FL
9725,NY,22,11,29,261,TO, ,Beefsteak,1,,D,FR,NC,6,,,NY
9726,NY,22,11,29,262,TO, ,Na,2,595,D,FR,NC,8,,,TX
9727,NY,22,11,29,265,TO, ,Regular,1,,D,FR,NC,12,NY,NY,NY
9728,NY,22,11,29,269,TO, ,Regular,1,,D,FR,NC,16,,NJ,
9729,NY,22,11,29,286,TO, ,5X6,1,,D,FR,NC,15,,,
9730,NY,22,11,29,303,TO, ,Regular,2,595,L,FR,NC,13,,,AZ
9731,NY,22,12,27,6,TO, ,Roma Neopolitan,1,,D,FR,NC,22,,FL,
9732,NY,22,12,27,135,TO, ,Na,1,,D,FR,NC,16,,FL,FL
9733,NY,22,12,27,138,TO, ,Regular 6X6,1,,D,FR,NC,16,,,NJ
9734,NY,22,12,27,142,TO, ,Round,1,,T,FR,NC,11,FL,,FL
9735,NY,22,12,27,267,TO, ,Beefstake 6X6,1,,D,FR,NC,15,,FL,
9736,NY,22,12,27,287,TO, ,5X6,1,,T,FR,NC,15,FL,FL,FL
9737,NY,22,12,27,299,TO, ,5X6,1,,H,FR,NC,12,,,FL
9738,NY,22,12,27,301,TO, ,6X6,1,,T,FR,NC,12,,FL,FL
9739,NY,22,12,27,304,TO, ,Regular 5X6,1,,L,FR,NC,11,FL,FL,
9740,OH,22,1,18,100,TO, ,Regular; P90-Sample held 146 Days.,2,595,D,FR,NC,15,,,
9741,OH,22,1,18,107,TO, ,Na; P90-Sample held 146 Days.,1,,D,FR,NC,11,,NC,NC
9742,OH,22,1,18,113,TO, ,Na; P90-Sample held 146 Days.,1,,D,FR,NC,9,,,FL
9743,OH,22,1,18,207,TO, ,Na; P90-Sample held 146 Days.,1,,D,FR,NC,18,,,TN
9744,OH,22,1,18,212,TO, ,Beefsteak; P90-Sample held 146 Days.,2,260,D,FR,NC,8,,,
9745,OH,22,1,18,440,TO, ,Na; P90-Sample held 146 Days.,1,,T,FR,NC,10,,,FL
9746,OH,22,2,22,412,TO,A,Regular; P90-Sample held 143 Days.,2,595,T,FR,NC,13,,,AZ
9747,OH,22,2,22,412,TO,B,Regular; P90-Sample held 143 Days.,2,595,T,FR,NC,10,,,CA
9748,OH,22,2,22,419,TO, ,Beef Tomatoes; P90-Sample held 143 Days.,2,260,D,FR,NC,10,,,
9749,OH,22,2,22,422,TO,A,Regular; P90-Sample held 143 Days.,2,595,L,FR,PO,17,,,
9750,OH,22,2,22,422,TO,B,Na; P90-Sample held 143 Days.,2,595,L,FR,NC,18,,,
9751,OH,22,2,22,426,TO,P,Na; P90-Sample held 143 Days.,2,260,R,FR,NC,8,,,
9752,OH,22,3,21,100,TO, ,Roma; P90-Sample held 141 Days.,2,595,D,FR,NC,18,,,AZ
9753,OH,22,3,21,107,TO, ,Roma; P90-Sample held 141 Days.,2,595,D,FR,NC,20,,,TX
9754,OH,22,3,21,113,TO, ,Roma; P90-Sample held 141 Days.,2,595,D,FR,NC,13,,,AZ
9755,OH,22,3,21,419,TO, ,Beef; P90-Sample held 141 Days.,2,260,D,FR,NC,9,,,
9756,OH,22,3,21,422,TO, ,Sara; P90-Sample held 141 Days.,1,,L,FR,NC,25,,,TX
9757,OH,22,3,21,451,TO,P,Beefsteak; P90-Sample held 141 Days.,2,260,R,FR,NC,10,,,
9758,OH,22,4,18,100,TO, ,Roma; P90-Sample held 156 Days.,2,595,D,FR,NC,17,,,AZ
9759,OH,22,4,18,107,TO, ,Roma; P90-Sample held 156 Days.,2,595,D,FR,NC,10,,,AZ
9760,OH,22,4,18,113,TO, ,Unknown; P90-Sample held 156 Days.,2,595,D,FR,NC,10,,,AZ
9761,OH,22,4,18,412,TO, ,Roma; P90-Sample held 156 Days.,2,595,T,FR,NC,24,,,CA
9762,OH,22,4,18,419,TO, ,Beefsteak; P90-Sample held 156 Days.,2,260,D,FR,NC,8,,,
9763,OH,22,4,18,422,TO, ,Vine Ripe; P90-Sample held 156 Days.,2,260,L,FR,NC,13,,,
9764,OH,22,5,16,207,TO, ,Roma; P90-Sample held 155 Days.,1,,D,FR,NC,10,,,TN
9765,OH,22,5,16,212,TO, ,Roma; P90-Sample held 155 Days.,1,,D,FR,NC,23,,,NC
9766,OH,22,5,16,401,TO, ,Roma; P90-Sample held 155 Days.,2,595,T,FR,NC,23,,,
9767,OH,22,5,16,412,TO, ,Roma; P90-Sample held 155 Days.,2,595,T,FR,NC,25,,,
9768,OH,22,5,16,440,TO, ,Roma; P90-Sample held 155 Days.,2,595,T,FR,NC,24,,,TX
9769,OH,22,5,16,451,TO, ,Roma; P90-Sample held 155 Days.,2,595,T,FR,NC,23,,,AZ
9770,OH,22,6,21,207,TO, ,Na; P90-Sample held 132 Days.,2,595,D,FR,NC,16,,,TX
9771,OH,22,6,21,212,TO, ,Beefsteak; P90-Sample held 132 Days.,2,260,D,FR,NC,11,,,
9772,OH,22,6,21,422,TO, ,Beef; P90-Sample held 132 Days.,2,260,L,FR,NC,8,,,
9773,OH,22,6,21,426,TO,P,Round; P90-Sample held 132 Days.,2,595,R,FR,NC,10,,,
9774,OH,22,6,21,440,TO, ,Roma; P90-Sample held 132 Days.,2,595,T,FR,NC,14,,,AZ
9775,OH,22,6,21,452,TO,P,Red Poly; P90-Sample held 132 Days.,2,260,R,FR,NC,14,,,
9776,OH,22,7,18,207,TO, ,Round; P90-Sample held 134 Days.,2,595,D,FR,NC,14,,,AZ
9777,OH,22,7,18,212,TO, ,Roma; P90-Sample held 134 Days.,2,595,D,FR,NC,24,,,TX
9778,OH,22,7,18,401,TO, ,Roma; P90-Sample held 134 Days.,1,,T,FR,NC,10,,,AZ
9779,OH,22,7,18,412,TO, ,Unknown; P90-Sample held 134 Days.,1,,T,FR,NC,7,,,OH
9780,OH,22,7,18,440,TO, ,Roma; P90-Sample held 134 Days.,2,595,T,FR,NC,14,,,
9781,OH,22,7,18,451,TO, ,Na; P90-Sample held 134 Days.,3,,T,FR,NC,12,,,
9782,OH,22,8,15,207,TO, ,Roma; P90-Sample held 119 Days.,2,595,D,FR,NC,18,,,AZ
9783,OH,22,8,15,212,TO, ,Round; P90-Sample held 119 Days.,1,,D,FR,NC,20,,CO,ME
9784,OH,22,8,15,422,TO, ,Beef Steak; P90-Sample held 119 Days.,2,595,L,FR,NC,4,,,
9785,OH,22,8,15,426,TO,P,Roma; P90-Sample held 119 Days.,2,595,R,FR,NC,26,,,
9786,OH,22,8,15,440,TO, ,Plum; P90-Sample held 119 Days.,2,595,T,FR,NC,18,,,
9787,OH,22,8,15,452,TO,P,Na; P90-Sample held 119 Days.,1,,R,FR,NC,7,OH,OH,OH
9788,OH,22,9,19,207,TO, ,Roma,2,595,D,FR,NC,16,,,AZ
9789,OH,22,9,19,212,TO, ,Roma,2,595,D,FR,PO,26,,,KY
9790,OH,22,9,19,412,TO, ,Regular,1,,T,FR,NC,9,OH,OH,
9791,OH,22,9,19,419,TO, ,Roma,1,,R,FR,NC,17,OH,OH,PA
9792,OH,22,9,19,422,TO, ,Roma,2,595,L,FR,NC,20,,,
9793,OH,22,9,19,440,TO, ,Na,1,,T,FR,NC,9,,,NY
9794,OH,22,10,17,207,TO, ,Roma,1,,D,FR,NC,17,,AZ,AZ
9795,OH,22,10,17,212,TO, ,Beefsteak,1,,D,FR,PO,6,,,VA
9796,OH,22,10,17,304,TO,P,Round,2,595,R,FR,NC,22,,,
9797,OH,22,10,17,306,TO,P,Round,2,260,R,FR,NC,18,,,
9798,OH,22,10,17,307,TO,P,Round,2,595,R,FR,NC,10,,,
9799,OH,22,10,17,440,TO, ,Roma,1,,T,FR,NC,21,,,MI
9800,OH,22,11,21,304,TO,P,Na,2,260,R,FR,PO,17,,,
9801,OH,22,11,21,306,TO,P,Na,1,,R,FR,NC,15,,,OH
9802,OH,22,11,21,307,TO,P,Na,2,595,R,FR,NC,11,,,
9803,OH,22,11,21,401,TO, ,Regular,2,595,T,FR,NC,18,,,
9804,OH,22,11,21,412,TO, ,Regular,2,260,T,FR,NC,18,,,
9805,OH,22,11,21,451,TO, ,Roma,2,595,T,FR,NC,35,,,TX
9806,OH,22,12,19,207,TO, ,Roma,2,595,D,FR,NC,35,,OH,OH
9807,OH,22,12,19,212,TO, ,Roma,1,,D,FR,NC,26,,NC,NC
9808,OH,22,12,19,401,TO, ,Roma,2,595,T,FR,NC,17,,,
9809,OH,22,12,19,412,TO, ,Roma,2,595,T,FR,NC,22,,,AZ
9810,OH,22,12,19,440,TO, ,Plum,1,,T,FR,NC,12,,FL,FL
9811,OH,22,12,19,451,TO, ,Regular,1,,T,FR,NC,12,,,FL
9812,TX,22,1,24,40,TO, ,Roma,2,595,D,FR,NC,25,,,AZ
9813,TX,22,1,24,103,TO, ,Roma,2,595,D,FR,NC,15,,,TX
9814,TX,22,1,24,105,TO, ,Roma Tomato,2,595,D,FR,NC,23,,,
9815,TX,22,1,24,201,TO, ,Regular,1,,D,FR,NC,17,,,TX
9816,TX,22,1,24,211,TO, ,Tomato Cluster Cv,1,,D,FR,NC,16,TX,TX,TX
9817,TX,22,1,24,216,TO, ,Regular,1,,D,FR,NC,14,,,CA
9818,TX,22,1,24,406,TO, ,Roma,2,595,D,FR,NC,16,,,
9819,TX,22,1,24,425,TO, ,Hothouse,2,595,D,FR,NC,8,,,
9820,TX,22,2,28,20,TO, ,Red Round Tomatoes,2,595,D,FR,PP,11,,,
9821,TX,22,2,28,103,TO, ,Roma,2,595,D,FR,NC,22,,,TX
9822,TX,22,2,28,105,TO, ,Round Tomatoes,2,595,D,FR,NC,12,,,TX
9823,TX,22,2,28,108,TO,P,Organic Beef,2,595,R,FR,PO,12,,,
9824,TX,22,2,28,201,TO, ,Regular,2,595,D,FR,NC,17,,,
9825,TX,22,2,28,216,TO, ,Regular,2,595,D,FR,NC,16,,,AZ
9826,TX,22,2,28,300,TO, ,GHSE Round Tomatoes,2,595,D,FR,NC,10,,AZ,CA
9827,TX,22,2,28,419,TO, ,Roma,2,595,D,FR,NC,17,,,TX
9828,TX,22,3,28,20,TO, ,Vineripe Tomato,2,595,D,FR,NC,10,,AZ,AZ
9829,TX,22,3,28,103,TO, ,Roma,2,595,D,FR,NC,24,,,TX
9830,TX,22,3,28,104,TO, ,Roma,2,595,T,FR,NC,16,,,AZ
9831,TX,22,3,28,105,TO, ,Red Round Tomatoes,2,595,D,FR,NC,9,,,AZ
9832,TX,22,3,28,201,TO, ,"Red, Round",2,595,D,FR,NC,17,,,
9833,TX,22,3,28,221,TO, ,Red Round,1,,D,FR,NC,20,,,FL
9834,TX,22,3,28,405,TO, ,Na,1,,D,FR,NC,15,,,
9835,TX,22,3,28,425,TO, ,Roma,2,595,D,FR,NC,19,,,CA
9836,TX,22,4,18,40,TO, ,Na,2,595,R,FR,NC,15,,,AZ
9837,TX,22,4,18,103,TO, ,Roma,2,595,D,FR,NC,20,,,
9838,TX,22,4,18,105,TO, ,Round,2,595,D,FR,NC,11,,,TX
9839,TX,22,4,18,201,TO, ,Beefsteak,2,595,D,FR,NC,9,,,
9840,TX,22,4,18,216,TO, ,Tomatoes Roma,2,595,D,FR,NC,15,,,TX
9841,TX,22,4,18,300,TO, ,Plum,2,595,D,FR,NC,9,,,AZ
9842,TX,22,4,18,406,TO, ,Na,2,595,D,FR,NC,10,,,
9843,TX,22,4,18,419,TO, ,Roma,2,595,D,FR,NC,30,,,AZ
9844,TX,22,5,23,20,TO, ,Vine Ripened Tomatoes,2,595,D,FR,NC,10,,,TX
9845,TX,22,5,23,103,TO, ,Roma,2,595,D,FR,NC,25,,,AZ
9846,TX,22,5,23,104,TO, ,Roma,2,595,T,FR,NC,18,,,AZ
9847,TX,22,5,23,105,TO, ,Round,2,595,D,FR,NC,15,,,
9848,TX,22,5,23,201,TO, ,Beef,2,260,D,FR,NC,7,,,
9849,TX,22,5,23,221,TO, ,Round Tomatoes,2,595,D,FR,NC,22,,,AZ
9850,TX,22,5,23,405,TO, ,Roma,2,595,D,FR,NC,18,,,
9851,TX,22,5,25,425,TO,P,Beef Steak,1,,R,FR,NC,10,TX,,
9852,TX,22,6,27,20,TO, ,Round Tomatoes,2,595,D,FR,NC,10,,,TX
9853,TX,22,6,27,103,TO, ,Roma,2,595,D,FR,NC,28,,,TX
9854,TX,22,6,27,105,TO, ,N/A,2,595,D,FR,NC,9,,,
9855,TX,22,6,27,108,TO, ,N/A,2,595,T,FR,NC,18,,,
9856,TX,22,6,27,201,TO, ,Tomatoes/Tov,2,595,D,FR,NC,17,,,CA
9857,TX,22,6,27,216,TO, ,Fresh Tomatoes,1,,D,FR,NC,13,,,CA
9858,TX,22,6,27,300,TO, ,Plum,1,,D,FR,NC,10,,,
9859,TX,22,6,27,419,TO, ,Roma,2,595,D,FR,NC,20,,,AZ
9860,TX,22,7,25,20,TO, ,Vine Ripe Tomatoes,2,595,D,FR,NC,10,,,CA
9861,TX,22,7,25,103,TO, ,Roma,2,595,D,FR,NC,33,,,TX
9862,TX,22,7,25,104,TO, ,Roma,1,,T,FR,NC,18,,,AZ
9863,TX,22,7,25,105,TO, ,Bola Tomatoes,2,595,D,FR,NC,14,,,
9864,TX,22,7,25,201,TO, ,Beef Steak,2,595,D,FR,NC,7,,,TX
9865,TX,22,7,25,221,TO, ,Regular,1,,D,FR,NC,16,,,TX
9866,TX,22,7,25,425,TO, ,Beefsteak,2,260,D,FR,NC,8,,,
9867,TX,22,7,27,30,TO, ,Round,2,595,D,FR,NC,9,,,CA
9868,TX,22,8,22,40,TO,P,Roma,2,595,R,FR,NC,23,,,
9869,TX,22,8,22,103,TO, ,Roma,2,595,D,FR,PO,25,,,OH
9870,TX,22,8,22,105,TO, ,Regular,2,595,D,FR,NC,10,,,
9871,TX,22,8,22,201,TO, ,Beefsteak,2,595,D,FR,NC,6,,,
9872,TX,22,8,22,211,TO, ,Roma,2,595,D,FR,NC,17,,CA,CA
9873,TX,22,8,22,216,TO, ,Regular,1,,D,FR,NC,15,,,TX
9874,TX,22,8,22,406,TO, ,Roma,2,595,D,FR,NC,18,,,
9875,TX,22,8,22,425,TO, ,Roma,2,595,D,FR,NC,23,,,
9876,TX,22,9,26,20,TO, ,Large Vine Ripened Roma Tomatoes,2,595,D,FR,NC,26,,,
9877,TX,22,9,26,103,TO, ,Roma,2,595,D,FR,NC,26,,,
9878,TX,22,9,26,104,TO, ,Roma,2,595,T,FR,NC,20,,,
9879,TX,22,9,26,105,TO, ,Round Red,2,595,D,FR,NC,11,,,TX
9880,TX,22,9,26,201,TO, ,Roma,2,595,D,FR,NC,16,,,AZ
9881,TX,22,9,26,216,TO, ,Roma,2,595,D,FR,NC,26,,,
9882,TX,22,9,26,300,TO, ,Round,1,,D,FR,NC,9,CA,CA,
9883,TX,22,9,26,419,TO, ,Roma,2,595,D,FR,NC,23,,,TX
9884,TX,22,10,24,20,TO, ,Large Roma Tomatoes,2,595,D,FR,NC,22,,,TX
9885,TX,22,10,24,103,TO, ,Roma,2,595,D,FR,PO,13,,,OH
9886,TX,22,10,24,105,TO, ,Red Round,2,595,D,FR,NC,11,,,
9887,TX,22,10,24,108,TO, ,Round,2,595,T,FR,NC,12,,,
9888,TX,22,10,24,201,TO, ,Regular,2,595,D,FR,NC,16,,,
9889,TX,22,10,24,216,TO, ,Regular,2,595,D,FR,NC,16,,,AZ
9890,TX,22,10,24,300,TO, ,Round,2,595,D,FR,NC,5,,,AZ
9891,TX,22,10,24,419,TO, ,Roma,2,595,D,FR,NC,28,,,TX
9892,TX,22,11,28,40,TO, ,Roma,1,,R,FR,NC,23,,,
9893,TX,22,11,28,103,TO, ,Roma,2,595,D,FR,PO,17,,,OH
9894,TX,22,11,28,105,TO, ,Roma,2,595,D,FR,NC,24,,,
9895,TX,22,11,28,201,TO, ,Tomato on the Vine,1,,D,FR,NC,17,,TX,TX
9896,TX,22,11,28,211,TO, ,Beefsteak,1,,D,FR,NC,6,AZ,AZ,AZ
9897,TX,22,11,28,216,TO, ,Roma Tomatoes,2,595,D,FR,NC,19,,TX,TX
9898,TX,22,11,28,406,TO, ,Na,2,595,D,FR,NC,7,,,
9899,TX,22,12,5,425,TO,P,Vine on Tomatoes,2,595,R,FR,NC,16,,,
9900,TX,22,12,27,20,TO, ,Vine Ripe Tomatoes,2,595,D,FR,NC,9,,,TX
9901,TX,22,12,27,103,TO, ,Round,2,595,D,FR,NC,12,,,
9902,TX,22,12,27,104,TO, ,Roma,2,595,T,FR,NC,21,,,AZ
9903,TX,22,12,27,105,TO, ,Roma,2,595,D,FR,NC,18,,,TX
9904,TX,22,12,27,201,TO, ,Round,2,595,D,FR,NC,15,,,
9905,TX,22,12,27,221,TO, ,Round,2,595,D,FR,NC,13,,,TX
9906,TX,22,12,27,405,TO, ,Roma,2,595,D,FR,NC,21,,,TX
9907,TX,22,12,27,419,TO, ,Roma,2,595,D,FR,NC,19,,,TX
9908,WA,22,1,18,4,TO, ,Na; P90-Sample held 146 Days.,2,595,D,FR,NC,19,,,
9909,WA,22,1,18,8,TO, ,Regular; P90-Sample held 146 Days.,2,595,D,FR,NC,11,,,CA
9910,WA,22,1,18,11,TO, ,Na; P90-Sample held 146 Days.,2,595,D,FR,NC,25,,CA,
9911,WA,22,1,18,31,TO, ,Regular; P90-Sample held 146 Days.,2,595,D,FR,NC,16,,,CA
9912,WA,22,2,22,4,TO, ,Na; P90-Sample held 143 Days.,2,260,D,FR,NC,19,,,
9913,WA,22,2,22,31,TO, ,Roma; P90-Sample held 143 Days.,2,595,D,FR,NC,26,,,AZ
9914,WA,22,2,22,33,TO, ,Roma; P90-Sample held 143 Days.,2,595,D,FR,NC,30,,,AZ
9915,WA,22,2,22,39,TO, ,Na; P90-Sample held 143 Days.,2,595,H,FR,NC,13,,,AZ
9916,WA,22,3,21,4,TO, ,Na; P90-Sample held 141 Days.,1,,D,FR,NC,11,,,TX
9917,WA,22,3,21,7,TO, ,Plum; P90-Sample held 141 Days.,2,595,D,FR,NC,19,,,AZ
9918,WA,22,3,21,8,TO, ,Regular; P90-Sample held 141 Days.,2,595,D,FR,NC,10,,,CA
9919,WA,22,3,21,23,TO, ,Na; P90-Sample held 141 Days.,1,,D,FR,NC,17,,,IL
9920,WA,22,4,18,2,TO, ,Roma; P90-Sample held 156 Days.,2,595,D,FR,NC,18,,,AZ
9921,WA,22,4,18,4,TO, ,Beefsteak; P90-Sample held 156 Days.,2,260,D,FR,NC,9,,,
9922,WA,22,4,18,31,TO, ,Roma; P90-Sample held 156 Days.,2,595,D,FR,NC,22,,,CA
9923,WA,22,4,18,33,TO, ,Beefsteak; P90-Sample held 156 Days.,2,595,D,FR,NC,8,,,UT
9924,WA,22,5,16,4,TO, ,Roma; P90-Sample held 155 Days.,3,,D,FR,NC,20,,,
9925,WA,22,5,16,8,TO, ,Regular Round; P90-Sample held 155 Days.,2,595,D,FR,NC,10,,,CA
9926,WA,22,5,16,13,TO, ,Roma; P90-Sample held 155 Days.,2,595,D,FR,NC,26,,,
9927,WA,22,5,16,33,TO, ,All Natural; P90-Sample held 155 Days.,2,595,D,FR,NC,24,,OR,FL
9928,WA,22,6,13,31,TO, ,Roma; P90-Sample held 132 Days.,2,595,D,FR,NC,31,,,CA
9929,WA,22,6,21,4,TO, ,Roma; P90-Sample held 132 Days.,2,260,D,FR,NC,23,,,
9930,WA,22,6,21,33,TO, ,Roma; P90-Sample held 132 Days.,2,595,D,FR,NC,22,,,OR
9931,WA,22,6,21,39,TO, ,Round; P90-Sample held 132 Days.,2,595,H,FR,NC,9,,,CA
9932,WA,22,7,18,8,TO, ,Round; P90-Sample held 134 Days.,2,595,D,FR,NC,11,,,CA
9933,WA,22,7,18,33,TO, ,Roma; P90-Sample held 134 Days.,2,595,D,FR,NC,19,,OR,AZ
9934,WA,22,7,18,38,TO, ,Roma; P90-Sample held 134 Days.,2,595,D,FR,NC,31,,,AZ
9935,WA,22,7,18,40,TO, ,Na; P90-Sample held 134 Days.,2,595,D,FR,NC,17,,,
9936,WA,22,8,15,4,TO, ,Roma; P90-Sample held 119 Days.,1,,D,FR,NC,16,,,CA
9937,WA,22,8,15,30,TO, ,Roma/Plum; P90-Sample held 119 Days.,2,595,D,FR,NC,18,,,CA
9938,WA,22,8,15,33,TO, ,Roma; P90-Sample held 119 Days.,1,,D,FR,NC,27,WA,WA,
9939,WA,22,8,15,39,TO, ,Round; P90-Sample held 119 Days.,2,595,H,FR,NC,12,,,CA
9940,WA,22,9,19,2,TO, ,Round,1,,D,FR,NC,19,,,CA
9941,WA,22,9,19,8,TO, ,Regular,2,595,D,FR,NC,10,,,CA
